rpm/max,gas,brake,gear,shift_status,jump_gears
0.091847842,0.290196078,0.0,6,1.0,0
0.092682622,0.290196078,0.0,6,1.0,0
0.09364457,0.290196078,0.0,6,1.0,0
0.094482699,0.294117647,0.0,6,1.0,0
0.095494844,0.294117647,0.0,6,1.0,0
0.09626491,0.294117647,0.0,6,1.0,0
0.097379083,0.290196078,0.0,6,1.0,0
0.098073333,0.290196078,0.0,6,1.0,0
0.099164808,0.290196078,0.0,6,1.0,0
0.099947444,0.282352941,0.0,6,1.0,0
0.100687289,0.278431373,0.0,6,1.0,0
0.10155775,0.278431373,0.0,6,1.0,0
0.102394955,0.278431373,0.0,6,1.0,0
0.103110601,0.278431373,0.0,6,1.0,0
0.104068227,0.278431373,0.0,6,1.0,0
0.104697978,0.278431373,0.0,6,1.0,0
0.105486041,0.278431373,0.0,6,1.0,0
0.106118613,0.278431373,0.0,6,1.0,0
0.106909778,0.278431373,0.0,6,1.0,0
0.107635784,0.278431373,0.0,6,1.0,0
0.108346844,0.278431373,0.0,6,1.0,0
0.109128226,0.278431373,0.0,6,1.0,0
0.109688298,0.278431373,0.0,6,1.0,0
0.110568327,0.278431373,0.0,6,1.0,0
0.111160038,0.282352941,0.0,6,1.0,0
0.111966973,0.282352941,0.0,6,1.0,0
0.112806933,0.282352941,0.0,6,1.0,0
0.113570153,0.290196078,0.0,6,1.0,0
0.11430693,0.290196078,0.0,6,1.0,0
0.115267443,0.294117647,0.0,6,1.0,0
0.116175102,0.301960784,0.0,6,1.0,0
0.117073079,0.305882353,0.0,6,1.0,0
0.118048652,0.309803922,0.0,6,1.0,0
0.119635633,0.474509804,0.0,6,1.0,0
0.12067079,0.996078431,0.0,6,0.0,1
0.156110662,1.0,0.0,3,0.0,0
0.198741009,1.0,0.0,2,1.0,0
0.531393816,1.0,0.0,2,1.0,0
0.76599589,1.0,0.0,2,1.0,0
0.856680797,1.0,0.0,2,1.0,0
0.857785897,1.0,0.0,2,2.0,0
0.8043382,1.0,0.0,3,1.0,0
0.58999803,1.0,0.0,3,1.0,0
0.636317608,1.0,0.0,3,1.0,0
0.679288168,1.0,0.0,3,1.0,0
0.721578433,1.0,0.0,3,1.0,0
0.763965694,1.0,0.0,3,1.0,0
0.804252025,1.0,0.0,3,1.0,0
0.845656653,1.0,0.0,3,1.0,0
0.882294597,1.0,0.0,3,1.0,0
0.891439847,1.0,0.0,3,2.0,0
0.842301763,1.0,0.0,4,1.0,0
0.706001789,1.0,0.0,4,1.0,0
0.731896218,1.0,0.0,4,1.0,0
0.757697413,1.0,0.0,4,1.0,0
0.782016342,1.0,0.0,4,1.0,0
0.805943987,1.0,0.0,4,1.0,0
0.830490627,1.0,0.0,4,1.0,0
0.851433684,1.0,0.0,4,1.0,0
0.871713469,1.0,0.0,4,1.0,0
0.894222392,1.0,0.0,4,1.0,0
0.912260899,1.0,0.0,4,2.0,0
0.816265599,1.0,0.0,5,1.0,0
0.79916235,1.0,0.0,5,1.0,0
0.679274641,1.0,0.0,5,1.0,0
0.693797917,1.0,0.0,5,1.0,0
0.708207832,1.0,0.0,5,1.0,0
0.721108429,1.0,0.0,5,1.0,0
0.734389358,1.0,0.0,5,1.0,0
0.747723338,1.0,0.0,5,1.0,0
0.758489023,1.0,0.0,5,1.0,0
0.771346994,1.0,0.0,5,1.0,0
0.783823314,1.0,0.0,5,1.0,0
0.797493746,1.0,0.0,5,1.0,0
0.808532209,1.0,0.0,5,1.0,0
0.820019033,1.0,0.0,5,1.0,0
0.83230169,1.0,0.0,5,1.0,0
0.842475103,1.0,0.0,5,2.0,0
0.767738659,1.0,0.0,6,1.0,0
0.626524725,1.0,0.0,6,1.0,0
0.631823504,0.262745098,0.0,6,1.0,0
0.597039051,0.0,0.447058824,6,1.0,0
0.545245045,0.0,0.705882353,6,0.0,0
0.50283812,0.0,0.760784314,5,0.0,0
0.50283812,0.0,0.760784314,5,1.0,0
0.531093391,0.0,0.917647059,5,0.0,0
0.474652396,0.0,0.921568627,4,1.0,0
0.522549255,0.0,0.929411765,4,1.0,0
0.535319864,0.0,1.0,4,0.0,0
0.506906495,0.0,0.992156863,3,1.0,0
0.602815554,0.0,0.941176471,3,1.0,0
0.549192933,0.0,0.776470588,3,0.0,0
0.520249713,0.0,0.756862745,2,1.0,0
0.774535209,0.0,0.741176471,2,1.0,0
0.590075364,0.0,0.68627451,2,1.0,0
0.480280633,0.0,0.4,2,1.0,0
0.447299325,0.294117647,0.0,2,1.0,0
0.459879569,0.4,0.0,2,1.0,0
0.488463507,0.466666667,0.0,2,2.0,0
0.467501183,0.521568627,0.0,3,1.0,0
0.298528375,0.490196078,0.0,3,1.0,0
0.314251405,0.435294118,0.0,3,1.0,0
0.331365542,0.447058824,0.0,3,1.0,0
0.35177558,0.494117647,0.0,3,1.0,0
0.372411778,0.498039216,0.0,3,1.0,0
0.393557405,0.505882353,0.0,3,1.0,0
0.416334091,0.529411765,0.0,3,1.0,0
0.438256548,0.529411765,0.0,3,1.0,0
0.459697651,0.537254902,0.0,3,1.0,0
0.48181905,0.541176471,0.0,3,1.0,0
0.505598363,0.592156863,0.0,3,2.0,0
0.465775173,0.639215686,0.0,4,1.0,0
0.379446662,0.639215686,0.0,4,1.0,0
0.396678415,0.635294118,0.0,4,1.0,0
0.413088173,0.603921569,0.0,4,1.0,0
0.426926766,0.560784314,0.0,4,1.0,0
0.439762896,0.541176471,0.0,4,1.0,0
0.451532462,0.525490196,0.0,4,1.0,0
0.462935882,0.521568627,0.0,4,1.0,0
0.47461109,0.525490196,0.0,4,1.0,0
0.485072061,0.525490196,0.0,4,1.0,0
0.495737846,0.525490196,0.0,4,1.0,0
0.496344503,0.529411765,0.0,4,1.0,0
0.506133955,0.537254902,0.0,4,1.0,0
0.514666543,0.568627451,0.0,4,1.0,0
0.525562481,0.603921569,0.0,4,1.0,0
0.538069945,0.662745098,0.0,4,1.0,0
0.554598804,0.749019608,0.0,4,1.0,0
0.574720888,0.819607843,0.0,4,1.0,0
0.598627879,0.901960784,0.0,4,1.0,0
0.624745797,0.968627451,0.0,4,1.0,0
0.652007481,1.0,0.0,4,1.0,0
0.682143032,1.0,0.0,4,1.0,0
0.702852241,1.0,0.0,4,1.0,0
0.725639484,1.0,0.0,4,1.0,0
0.750058577,1.0,0.0,4,1.0,0
0.775799066,1.0,0.0,4,1.0,0
0.80083445,1.0,0.0,4,1.0,0
0.823457921,1.0,0.0,4,1.0,0
0.846702499,1.0,0.0,4,1.0,0
0.867725528,1.0,0.0,4,2.0,0
0.788609727,1.0,0.0,5,1.0,0
0.642419346,1.0,0.0,5,1.0,0
0.657882498,1.0,0.0,5,1.0,0
0.671327529,1.0,0.0,5,1.0,0
0.68479539,1.0,0.0,5,1.0,0
0.699521105,1.0,0.0,5,1.0,0
0.713157291,1.0,0.0,5,1.0,0
0.725419691,1.0,0.0,5,1.0,0
0.739414369,1.0,0.0,5,1.0,0
0.752371184,1.0,0.0,5,1.0,0
0.764994979,1.0,0.0,5,1.0,0
0.779214992,1.0,0.0,5,1.0,0
0.791751093,1.0,0.0,5,1.0,0
0.803294333,1.0,0.0,5,1.0,0
0.814179383,1.0,0.0,5,1.0,0
0.826296091,1.0,0.0,5,1.0,0
0.837152767,1.0,0.0,5,2.0,0
0.765951681,1.0,0.0,6,1.0,0
0.749740666,1.0,0.0,6,1.0,0
0.631499259,1.0,0.0,6,1.0,0
0.638412336,1.0,0.0,6,1.0,0
0.644298372,1.0,0.0,6,1.0,0
0.616130926,0.0,0.262745098,6,1.0,0
0.579654115,0.0,0.48627451,6,0.0,0
0.529280349,0.0,0.980392157,5,1.0,0
0.677560377,0.0,1.0,5,1.0,0
0.509558194,0.0,1.0,5,0.0,0
0.533328071,0.0,1.0,4,1.0,0
0.649324835,0.0,1.0,4,1.0,0
0.545422938,0.0,0.941176471,4,0.0,0
0.512797283,0.0,0.956862745,3,1.0,0
0.658823759,0.0,0.941176471,3,1.0,0
0.521617034,0.0,0.901960784,3,0.0,0
0.496206992,0.0,0.901960784,2,1.0,0
0.71695731,0.0,0.901960784,2,1.0,0
0.597128921,0.0,0.094117647,2,1.0,0
0.569510461,0.098039216,0.0,2,1.0,0
0.580058003,0.447058824,0.0,2,1.0,0
0.60649944,0.466666667,0.0,2,2.0,0
0.574299052,0.494117647,0.0,3,1.0,0
0.374574304,0.482352941,0.0,3,1.0,0
0.392917129,0.435294118,0.0,3,1.0,0
0.40874768,0.403921569,0.0,3,1.0,0
0.421147227,0.341176471,0.0,3,1.0,0
0.432634645,0.356862745,0.0,3,1.0,0
0.444321269,0.356862745,0.0,3,1.0,0
0.450664706,0.403921569,0.0,3,2.0,0
0.412654889,0.42745098,0.0,4,1.0,0
0.336555579,0.42745098,0.0,4,1.0,0
0.34452605,0.37254902,0.0,4,1.0,0
0.349451624,0.321568627,0.0,4,1.0,0
0.353834709,0.305882353,0.0,4,1.0,0
0.357883619,0.305882353,0.0,4,1.0,0
0.360808459,0.290196078,0.0,4,1.0,0
0.36331529,0.282352941,0.0,4,1.0,0
0.3656663,0.282352941,0.0,4,1.0,0
0.367947037,0.290196078,0.0,4,1.0,0
0.370452515,0.290196078,0.0,4,1.0,0
0.372797652,0.294117647,0.0,4,2.0,0
0.336937627,0.321568627,0.0,5,1.0,0
0.256578588,0.301960784,0.0,5,1.0,0
0.25730494,0.262745098,0.0,5,1.0,0
0.257324174,0.215686275,0.0,5,1.0,0
0.256799766,0.196078431,0.0,5,1.0,0
0.256595579,0.207843137,0.0,5,1.0,0
0.257095507,0.223529412,0.0,5,1.0,0
0.257039387,0.231372549,0.0,5,1.0,0
0.258235809,0.270588235,0.0,5,1.0,0
0.259058234,0.270588235,0.0,5,1.0,0
0.260426148,0.290196078,0.0,5,2.0,0
0.234844383,0.282352941,0.0,6,1.0,0
0.172670633,0.270588235,0.0,6,1.0,0
0.172863372,0.239215686,0.0,6,1.0,0
0.173084749,0.231372549,0.0,6,1.0,0
0.172971355,0.22745098,0.0,6,1.0,0
0.17317607,0.231372549,0.0,6,1.0,0
0.173414504,0.247058824,0.0,6,1.0,0
0.173712058,0.274509804,0.0,6,1.0,0
0.174544381,0.301960784,0.0,6,1.0,0
0.17532606,0.333333333,0.0,6,1.0,0
0.176504633,0.337254902,0.0,6,1.0,0
0.177756712,0.341176471,0.0,6,2.0,0
0.160118233,0.356862745,0.0,7,1.0,0
0.127025247,0.317647059,0.0,7,1.0,0
0.127579067,0.317647059,0.0,7,1.0,0
0.1278078,0.317647059,0.0,7,1.0,0
0.128046795,0.305882353,0.0,7,1.0,0
0.12785935,0.301960784,0.0,7,1.0,0
0.127724034,0.325490196,0.0,7,1.0,0
0.127856563,0.71372549,0.0,7,0.0,1
0.15476416,1.0,0.0,3,1.0,0
0.541031373,1.0,0.0,3,1.0,0
0.578675639,1.0,0.0,3,1.0,0
0.624292619,1.0,0.0,3,1.0,0
0.667675578,1.0,0.0,3,1.0,0
0.710842375,1.0,0.0,3,1.0,0
0.754056152,1.0,0.0,3,1.0,0
0.798330225,1.0,0.0,3,1.0,0
0.831465211,1.0,0.0,3,1.0,0
0.867763667,1.0,0.0,3,1.0,0
0.863068972,1.0,0.0,3,2.0,0
0.8094996,1.0,0.0,4,1.0,0
0.697563755,1.0,0.0,4,1.0,0
0.722809364,1.0,0.0,4,1.0,0
0.747779358,1.0,0.0,4,1.0,0
0.772932853,1.0,0.0,4,1.0,0
0.79715868,1.0,0.0,4,1.0,0
0.820619158,1.0,0.0,4,1.0,0
0.842296748,1.0,0.0,4,1.0,0
0.864760999,1.0,0.0,4,1.0,0
0.88558964,1.0,0.0,4,2.0,0
0.803924151,1.0,0.0,5,1.0,0
0.656365064,1.0,0.0,5,1.0,0
0.671465171,1.0,0.0,5,1.0,0
0.685756975,1.0,0.0,5,1.0,0
0.698710425,1.0,0.0,5,1.0,0
0.712150046,0.843137255,0.0,5,1.0,0
0.669434514,0.0,0.431372549,5,1.0,0
0.591184093,0.0,0.756862745,5,0.0,0
0.582593636,0.0,0.780392157,4,1.0,0
0.702264389,0.0,0.8,4,1.0,0
0.614621344,0.0,0.780392157,4,0.0,0
0.591277064,0.0,0.776470588,3,1.0,0
0.711252729,0.0,0.776470588,3,1.0,0
0.591737105,0.0,0.77254902,3,0.0,0
0.540218252,0.0,0.764705882,2,1.0,0
0.636983123,0.0,0.760784314,2,1.0,0
0.628183365,0.0,0.737254902,2,1.0,0
0.479440657,0.0,0.694117647,2,1.0,0
0.417742618,0.192156863,0.0,2,1.0,0
0.405716969,0.368627451,0.0,2,2.0,0
0.36975711,0.474509804,0.0,3,1.0,0
0.234178935,0.443137255,0.0,3,1.0,0
0.24133193,0.325490196,0.0,3,1.0,0
0.24692084,0.258823529,0.0,3,1.0,0
0.251788645,0.254901961,0.0,3,1.0,0
0.256021881,0.254901961,0.0,3,1.0,0
0.25638344,0.133333333,0.0,3,2.0,0
0.232490206,0.149019608,0.0,4,1.0,0
0.218426278,0.149019608,0.0,4,1.0,0
0.175014418,0.160784314,0.0,4,1.0,0
0.176386456,0.22745098,0.0,4,1.0,0
0.177544409,0.211764706,0.0,4,1.0,0
0.179204368,0.211764706,0.0,4,1.0,0
0.180417088,0.207843137,0.0,4,1.0,0
0.18188863,0.207843137,0.0,4,1.0,0
0.183075517,0.211764706,0.0,4,1.0,0
0.18511307,0.262745098,0.0,4,1.0,0
0.189258944,0.337254902,0.0,4,1.0,0
0.193793958,0.341176471,0.0,4,1.0,0
0.192754149,0.368627451,0.0,4,2.0,0
0.180907613,0.37254902,0.0,5,1.0,0
0.123586887,0.368627451,0.0,5,1.0,0
0.126484409,0.368627451,0.0,5,1.0,0
0.129248314,0.341176471,0.0,5,1.0,0
0.131729477,0.321568627,0.0,5,1.0,0
0.134272682,0.290196078,0.0,5,1.0,0
0.136278216,0.305882353,0.0,5,1.0,0
0.137981592,0.070588235,0.0,5,1.0,0
0.129235777,0.0,0.08627451,5,1.0,0
0.1176413,0.0,0.125490196,5,1.0,0
0.099423003,0.0,0.125490196,5,0.0,0
0.145281072,0.0,0.125490196,4,1.0,0
0.161247319,0.0,0.125490196,4,1.0,0
0.145353259,0.0,0.125490196,4,0.0,0
0.170003626,0.0,0.125490196,3,1.0,0
0.204010557,0.0,0.125490196,3,1.0,0
0.179083321,0.0,0.125490196,3,1.0,0
0.157738125,0.0,0.125490196,3,1.0,0
0.135949797,0.0,0.125490196,3,0.0,0
0.165430539,0.0,0.125490196,2,1.0,0
0.236495699,0.0,0.125490196,2,1.0,0
0.198566547,0.0,0.125490196,2,1.0,0
0.158132907,0.0,0.125490196,2,1.0,0
0.113362023,0.0,0.133333333,2,0.0,0
0.150144851,0.0,0.133333333,1,1.0,0
0.166215485,0.0,0.133333333,1,1.0,0
0.093477185,0.0,0.129411765,1,1.0,0
0.045655432,0.078431373,0.0,1,1.0,0
0.073678423,0.207843137,0.0,1,1.0,0
0.106428936,0.196078431,0.0,1,2.0,0
0.099473893,0.176470588,0.0,2,1.0,0
0.036495138,0.164705882,0.0,2,1.0,0
0.0496585,0.137254902,0.0,2,1.0,0
0.062020931,0.145098039,0.0,2,1.0,0
0.075312022,0.149019608,0.0,2,1.0,0
0.087811073,0.149019608,0.0,2,1.0,0
0.098541044,0.149019608,0.0,2,1.0,0
0.107302333,0.149019608,0.0,2,1.0,0
0.114109176,0.152941176,0.0,2,1.0,0
0.121886908,0.180392157,0.0,2,1.0,0
0.132115054,0.2,0.0,2,1.0,0
0.142642141,0.211764706,0.0,2,2.0,0
0.137247372,0.22745098,0.0,3,2.0,0
0.137247372,0.22745098,0.0,3,1.0,0
0.060923717,0.215686275,0.0,3,1.0,0
0.065762158,0.215686275,0.0,3,1.0,0
0.070454494,0.215686275,0.0,3,1.0,0
0.074864601,0.211764706,0.0,3,1.0,0
0.078997409,0.207843137,0.0,3,1.0,0
0.083160637,0.211764706,0.0,3,1.0,0
0.086947079,0.211764706,0.0,3,1.0,0
0.090692743,0.211764706,0.0,3,1.0,0
0.094569847,0.215686275,0.0,3,1.0,0
0.099196975,0.231372549,0.0,3,1.0,0
0.103323317,0.231372549,0.0,3,1.0,0
0.107458996,0.231372549,0.0,3,1.0,0
0.111624401,0.231372549,0.0,3,1.0,0
0.115609801,0.239215686,0.0,3,1.0,0
0.119840843,0.239215686,0.0,3,1.0,0
0.125050131,0.274509804,0.0,3,1.0,0
0.130184363,0.254901961,0.0,3,1.0,0
0.135404818,0.258823529,0.0,3,1.0,0
0.1405374,0.270588235,0.0,3,1.0,0
0.146010789,0.282352941,0.0,3,1.0,0
0.152125559,0.282352941,0.0,3,1.0,0
0.157582139,0.282352941,0.0,3,1.0,0
0.163420304,0.290196078,0.0,3,1.0,0
0.169986899,0.290196078,0.0,3,1.0,0
0.176205462,0.301960784,0.0,3,2.0,0
0.163727063,0.305882353,0.0,4,1.0,0
0.139823272,0.305882353,0.0,4,1.0,0
0.117779569,0.301960784,0.0,4,1.0,0
0.121484307,0.305882353,0.0,4,1.0,0
0.125574061,0.309803922,0.0,4,1.0,0
0.12987145,0.317647059,0.0,4,1.0,0
0.134341965,0.321568627,0.0,4,1.0,0
0.138574772,0.321568627,0.0,4,1.0,0
0.143254934,0.325490196,0.0,4,1.0,0
0.147756594,0.325490196,0.0,4,1.0,0
0.152396786,0.325490196,0.0,4,1.0,0
0.15680135,0.325490196,0.0,4,1.0,0
0.161976145,0.341176471,0.0,4,1.0,0
0.16775146,0.380392157,0.0,4,1.0,0
0.174148576,0.411764706,0.0,4,1.0,0
0.181565243,0.415686275,0.0,4,1.0,0
0.190082688,0.447058824,0.0,4,1.0,0
0.187217432,0.458823529,0.0,4,2.0,0
0.17944653,0.458823529,0.0,5,1.0,0
0.123882775,0.431372549,0.0,5,1.0,0
0.128005109,0.42745098,0.0,5,1.0,0
0.132418729,0.42745098,0.0,5,1.0,0
0.136498338,0.415686275,0.0,5,1.0,0
0.140573889,0.415686275,0.0,5,1.0,0
0.144695761,0.415686275,0.0,5,1.0,0
0.149023981,0.415686275,0.0,5,1.0,0
0.152879492,0.415686275,0.0,5,1.0,0
0.157490124,0.415686275,0.0,5,1.0,0
0.161288493,0.4,0.0,5,1.0,0
0.165201377,0.388235294,0.0,5,1.0,0
0.168895095,0.388235294,0.0,5,1.0,0
0.173051757,0.4,0.0,5,1.0,0
0.177302314,0.431372549,0.0,5,1.0,0
0.182455532,0.462745098,0.0,5,1.0,0
0.188067339,0.462745098,0.0,5,1.0,0
0.193634573,0.458823529,0.0,5,1.0,0
0.199237143,0.450980392,0.0,5,1.0,0
0.20451959,0.447058824,0.0,5,1.0,0
0.210164125,0.447058824,0.0,5,1.0,0
0.215728193,0.447058824,0.0,5,1.0,0
0.221647287,0.447058824,0.0,5,1.0,0
0.226943031,0.443137255,0.0,5,1.0,0
0.232748534,0.443137255,0.0,5,1.0,0
0.238125932,0.435294118,0.0,5,1.0,0
0.243878813,0.431372549,0.0,5,1.0,0
0.249374917,0.431372549,0.0,5,1.0,0
0.254888738,0.431372549,0.0,5,1.0,0
0.260690216,0.431372549,0.0,5,1.0,0
0.266284834,0.42745098,0.0,5,1.0,0
0.271869059,0.42745098,0.0,5,1.0,0
0.27744672,0.431372549,0.0,5,1.0,0
0.283236947,0.431372549,0.0,5,1.0,0
0.289131562,0.431372549,0.0,5,1.0,0
0.29502931,0.431372549,0.0,5,1.0,0
0.300683578,0.419607843,0.0,5,1.0,0
0.30634936,0.411764706,0.0,5,1.0,0
0.311381101,0.380392157,0.0,5,1.0,0
0.315574153,0.368627451,0.0,5,1.0,0
0.319668823,0.364705882,0.0,5,1.0,0
0.323580552,0.364705882,0.0,5,1.0,0
0.327490764,0.368627451,0.0,5,1.0,0
0.33114763,0.368627451,0.0,5,1.0,0
0.334861077,0.37254902,0.0,5,1.0,0
0.338921732,0.380392157,0.0,5,1.0,0
0.34306048,0.388235294,0.0,5,1.0,0
0.34771796,0.4,0.0,5,1.0,0
0.35296768,0.419607843,0.0,5,1.0,0
0.358679584,0.431372549,0.0,5,1.0,0
0.36432699,0.435294118,0.0,5,1.0,0
0.370131503,0.443137255,0.0,5,1.0,0
0.375988869,0.443137255,0.0,5,1.0,0
0.381891369,0.443137255,0.0,5,1.0,0
0.387616173,0.443137255,0.0,5,1.0,0
0.39326823,0.443137255,0.0,5,1.0,0
0.398997984,0.443137255,0.0,5,1.0,0
0.40420577,0.435294118,0.0,5,1.0,0
0.409601084,0.443137255,0.0,5,1.0,0
0.415147765,0.447058824,0.0,5,1.0,0
0.420811831,0.450980392,0.0,5,2.0,0
0.385835232,0.474509804,0.0,6,1.0,0
0.369383178,0.474509804,0.0,6,1.0,0
0.301318344,0.435294118,0.0,6,1.0,0
0.303899671,0.435294118,0.0,6,1.0,0
0.306801119,0.435294118,0.0,6,1.0,0
0.309773401,0.431372549,0.0,6,1.0,0
0.312716122,0.431372549,0.0,6,1.0,0
0.315445484,0.431372549,0.0,6,1.0,0
0.318233638,0.431372549,0.0,6,1.0,0
0.315531231,0.466666667,0.0,6,2.0,0
0.289618457,0.466666667,0.0,7,1.0,0
0.247353134,0.466666667,0.0,7,1.0,0
0.249114874,0.466666667,0.0,7,1.0,0
0.251020162,0.462745098,0.0,7,1.0,0
0.252985693,0.458823529,0.0,7,1.0,0
0.254790917,0.443137255,0.0,7,1.0,0
0.256259423,0.403921569,0.0,7,1.0,0
0.257394744,0.384313725,0.0,7,1.0,0
0.258553489,0.380392157,0.0,7,1.0,0
0.259541632,0.396078431,0.0,7,2.0,0
0.233806851,0.42745098,0.0,8,1.0,0
0.17820547,0.431372549,0.0,8,1.0,0
0.175703125,0.0,0.011764706,8,1.0,0
0.168081545,0.0,0.164705882,8,1.0,0
0.155490644,0.0,0.28627451,8,1.0,0
0.136577239,0.0,0.4,8,0.0,0
0.175231241,0.0,0.462745098,7,1.0,0
0.168633138,0.0,0.658823529,7,0.0,0
0.150639137,0.0,1.0,6,1.0,0
0.125655518,0.0,1.0,6,0.0,0
0.180085024,0.0,1.0,5,1.0,0
0.203146463,0.0,1.0,5,1.0,0
0.123325211,1.0,0.0,6,1.0,1
0.118162788,0.023529412,0.0,8,1.0,1
0.148740844,0.415686275,0.0,8,1.0,1
0.155506645,0.678431373,0.0,8,1.0,1
0.170353374,1.0,0.0,8,1.0,1
0.19135321,1.0,0.0,8,1.0,1
0.213818913,0.57254902,0.0,8,1.0,1
0.227084203,0.756862745,0.0,8,1.0,1
0.062441695,0.882352941,0.0,8,1.0,1
0.11981341,0.77254902,0.0,8,1.0,1
0.185190997,1.0,0.0,8,1.0,1
0.238663834,0.980392157,0.0,8,1.0,1
0.275619326,0.996078431,0.0,8,1.0,1
0.221789714,0.239215686,0.0,8,1.0,1
0.212084853,0.556862745,0.0,8,1.0,1
0.129928543,1.0,0.0,6,1.0,1
0.159010725,0.384313725,0.0,6,1.0,1
0.102004495,0.819607843,0.0,6,1.0,1
0.205931879,0.898039216,0.0,6,1.0,1
0.220526747,0.764705882,0.0,7,1.0,1
0.220940203,0.556862745,0.0,7,1.0,1
0.110389956,0.976470588,0.0,7,1.0,1
0.220122034,1.0,0.0,7,1.0,1
0.15580806,0.929411765,0.0,7,1.0,1
0.192508787,0.88627451,0.0,7,1.0,1
0.219918243,0.709803922,0.0,7,0.0,1
0.138811897,0.795870321,0.0,6,0.0,1
0.159840622,0.919455393,0.0,8,0.0,1
0.109844775,0.966794169,0.0,6,0.0,1
0.078957758,0.901300164,0.0,5,0.0,1
0.209241285,0.836403086,0.0,7,0.0,1
0.107983295,0.803512601,0.0,6,0.0,1
0.066704561,0.752345102,0.0,6,0.0,1
0.112429836,0.924458769,0.0,8,0.0,1
0.146334363,0.834853868,0.0,5,0.0,1
0.220206985,0.82139406,0.0,7,0.0,1
0.219811327,0.838227214,0.0,5,0.0,1
0.199382642,0.835632483,0.0,5,0.0,1
0.164063779,0.772440926,0.0,8,0.0,1
0.154988265,0.757173385,0.0,6,0.0,1
0.11982306,0.880710418,0.0,6,0.0,1
0.190788231,0.772266543,0.0,7,0.0,1
0.197496523,0.97689945,0.0,7,0.0,1
0.155756492,0.946977274,0.0,6,0.0,1
0.069316989,0.986052261,0.0,6,0.0,1
0.183017747,0.840236993,0.0,5,0.0,1
0.1621200143275481,0.9120053138288812,0.0,8,0.0,1
0.1789189825692448,0.9629746102827628,0.0,7,0.0,1
0.158064846021354,0.977221574141708,0.0,7,0.0,1
0.2595232612549146,0.7101161393953035,0.0,8,0.0,1
0.1276714803113821,0.953388474693064,0.0,7,0.0,1
0.27319144831723,0.9994697415741184,0.0,8,0.0,1
0.1249703630356832,0.9113189599076428,0.0,6,0.0,1
0.1556700108935269,0.9163468427795975,0.0,7,0.0,1
0.1964678130506111,0.7554195231538857,0.0,5,0.0,1
0.2037489961725646,0.8900652256756496,0.0,7,0.0,1
0.1781367613008459,0.8802091230125568,0.0,8,0.0,1
0.2191201169173561,0.9818030081662852,0.0,6,0.0,1
0.2622320808895536,0.9136962961825754,0.0,8,0.0,1
0.2063154769005507,0.8066276774827466,0.0,7,0.0,1
0.2482863074279572,0.9317347422017064,0.0,6,0.0,1
